date,category_id,group_id,productId,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
2026-06-29,1,2862,253153,0.08,0.37,4.35,0.35,,Foil
2026-06-29,1,2862,253153,0.01,0.22,20.0,0.21,0.1,Normal
2026-06-29,1,2862,253169,4.6,6.04,39.99,5.87,16.96,Foil
2026-06-29,1,2862,253169,4.0,6.1,54.98,6.18,6.99,Normal
2026-06-29,1,2862,253173,0.01,0.2,999.0,0.05,,Normal
2026-06-29,1,2862,253173,0.02,0.25,4.99,0.16,0.05,Foil
2026-06-29,1,2862,253178,0.04,0.26,1.79,0.12,,Foil
2026-06-29,1,2862,253178,0.01,0.2,20.0,0.18,0.07,Normal
2026-06-29,1,2862,253191,0.01,0.2,999.0,0.09,0.03,Normal
2026-06-29,1,2862,253191,0.02,0.25,3.0,0.17,0.03,Foil
2026-06-29,1,2862,253193,0.01,0.2,20.0,0.14,0.03,Normal
2026-06-29,1,2862,253193,0.04,0.25,2.0,0.17,0.09,Foil
2026-06-29,1,2862,253194,0.1,0.38,20.0,0.32,0.2,Foil
2026-06-29,1,2862,253194,0.05,0.33,10.33,0.33,0.19,Normal
2026-06-29,1,2862,253196,2.43,3.38,96.95,3.38,3.66,Foil
2026-06-29,1,2862,253196,1.84,3.07,62.46,3.04,3.81,Normal
2026-06-29,1,2862,253197,0.5,1.36,14.99,1.36,1.4,Normal
2026-06-29,1,2862,253197,0.66,1.34,13.99,1.34,2.13,Foil
2026-06-29,1,2862,253198,0.19,0.44,12.42,0.34,,Normal
2026-06-29,1,2862,253198,0.25,0.54,4.5,0.5,,Foil
2026-06-29,1,2862,253200,0.35,0.75,17.75,0.63,0.61,Foil
2026-06-29,1,2862,253200,0.29,0.61,31.23,0.55,0.66,Normal
2026-06-29,1,2862,253202,0.3,0.65,31.23,0.57,0.56,Normal
2026-06-29,1,2862,253202,0.47,0.89,20.0,0.71,0.63,Foil
2026-06-29,1,2862,253203,5.59,6.87,48.73,6.32,8.46,Normal
2026-06-29,1,2862,253203,5.76,7.97,55.51,7.67,15.6,Foil
2026-06-29,1,2862,253204,6.0,9.53,28.99,9.67,8.16,Normal
2026-06-29,1,2862,253204,6.5,10.09,96.94,9.77,10.5,Foil
2026-06-29,1,2862,253206,0.15,0.55,20.0,0.51,0.51,Foil
2026-06-29,1,2862,253206,0.15,0.48,31.23,0.37,0.37,Normal
2026-06-29,1,2862,253207,0.1,0.45,20.0,0.4,0.33,Foil
2026-06-29,1,2862,253207,0.05,0.41,31.22,0.41,0.23,Normal
2026-06-29,1,2862,253213,3.75,5.81,96.95,5.69,5.58,Normal
2026-06-29,1,2862,253213,4.75,6.27,49.99,5.72,,Foil
2026-06-29,1,2862,253214,0.47,1.0,14.99,0.82,,Foil
2026-06-29,1,2862,253214,0.43,0.95,9.95,0.96,0.99,Normal
2026-06-29,1,2862,253216,5.21,7.13,42.0,6.41,6.57,Foil
2026-06-29,1,2862,253216,4.1,6.53,74.97,6.3,6.3,Normal
2026-06-29,1,2862,253217,0.46,0.89,6.66,0.73,0.5,Foil
2026-06-29,1,2862,253217,0.26,0.68,50.0,0.47,0.48,Normal
2026-06-29,1,2862,253219,0.08,0.4,6.21,0.28,0.25,Normal
2026-06-29,1,2862,253219,0.15,0.49,9.62,0.32,0.25,Foil
2026-06-29,1,2862,253220,0.84,2.3,53.67,2.2,2.73,Normal
2026-06-29,1,2862,253220,2.32,3.37,23.09,3.28,3.02,Foil
2026-06-29,1,2862,253221,1.92,3.62,18.16,3.62,5.81,Normal
2026-06-29,1,2862,253221,2.0,4.21,24.99,4.46,,Foil
2026-06-29,1,2862,253227,0.01,0.25,20.0,0.13,0.1,Normal
2026-06-29,1,2862,253227,0.06,0.4,2.0,0.17,,Foil
2026-06-29,1,2862,253228,0.06,0.39,18.67,0.2,0.16,Normal
2026-06-29,1,2862,253228,0.06,0.43,89.99,0.26,,Foil
2026-06-29,1,2862,253230,0.07,0.4,25.36,0.35,0.32,Normal
2026-06-29,1,2862,253230,0.23,0.5,5.0,0.39,0.33,Foil
2026-06-29,1,2862,253231,0.02,0.25,10.14,0.14,,Foil
2026-06-29,1,2862,253231,0.01,0.19,20.0,0.11,,Normal
2026-06-29,1,2862,253239,0.01,0.29,1.54,0.12,,Foil
2026-06-29,1,2862,253239,0.01,0.2,20.0,0.17,0.07,Normal
2026-06-29,1,2862,253242,0.1,0.39,10.21,0.21,0.21,Foil
2026-06-29,1,2862,253242,0.05,0.3,20.0,0.2,0.09,Normal
2026-06-29,1,2862,253422,0.01,0.17,3.06,0.14,0.06,Normal
2026-06-29,1,2862,253422,0.01,0.2,3.05,0.11,0.07,Foil
2026-06-29,1,2862,253423,0.03,0.18,19.95,0.12,,Normal
2026-06-29,1,2862,253423,0.04,0.25,3.05,0.14,0.08,Foil
2026-06-29,1,2862,253424,0.05,0.26,3.07,0.26,,Foil
2026-06-29,1,2862,253424,0.03,0.2,50.0,0.18,,Normal
2026-06-29,1,2862,253425,0.03,0.16,19.95,0.11,0.04,Normal
2026-06-29,1,2862,253425,0.04,0.24,3.04,0.14,0.1,Foil
2026-06-29,1,2862,253426,0.04,0.26,3.04,0.21,0.1,Foil
2026-06-29,1,2862,253426,0.05,0.21,19.95,0.21,0.15,Normal
2026-06-29,1,2862,253427,0.09,0.43,19.95,0.43,0.39,Normal
2026-06-29,1,2862,253427,0.14,0.76,6.5,0.75,0.37,Foil
2026-06-29,1,2862,253428,0.21,0.68,20.0,0.65,0.53,Foil
2026-06-29,1,2862,253428,0.01,0.43,19.95,0.42,0.37,Normal
2026-06-29,1,2862,253429,0.45,0.92,5.0,0.89,0.77,Foil
2026-06-29,1,2862,253429,0.09,0.42,19.95,0.4,0.38,Normal
2026-06-29,1,2862,253430,0.09,0.43,19.95,0.41,0.36,Normal
2026-06-29,1,2862,253430,0.3,1.02,2.69,1.19,0.5,Foil
2026-06-29,1,2862,253431,0.13,0.4,19.95,0.37,0.19,Normal
2026-06-29,1,2862,253431,0.3,0.83,4.5,0.82,0.74,Foil
2026-06-29,1,2862,253432,0.09,0.45,19.95,0.39,0.37,Normal
2026-06-29,1,2862,253432,0.29,0.97,2.99,0.97,1.25,Foil
2026-06-29,1,2862,253433,0.09,0.48,20.0,0.47,0.35,Normal
2026-06-29,1,2862,253433,0.4,1.0,6.5,0.85,0.73,Foil
2026-06-29,1,2862,253434,0.15,0.4,19.95,0.38,0.38,Normal
2026-06-29,1,2862,253434,0.48,0.74,2.5,0.72,0.72,Foil
2026-06-29,1,2862,253435,0.5,1.15,20.0,1.22,1.22,Normal
2026-06-29,1,2862,253435,0.99,3.18,6.99,3.14,3.18,Foil
2026-06-29,1,2862,253436,1.0,2.35,999.0,2.45,3.98,Foil
2026-06-29,1,2862,253436,0.4,0.84,20.0,0.79,,Normal
2026-06-29,1,2862,253437,1.3,2.11,19.71,2.09,,Foil
2026-06-29,1,2862,253437,0.52,1.32,19.98,1.25,,Normal
2026-06-29,1,2862,253438,1.18,2.2,19.98,2.31,,Foil
2026-06-29,1,2862,253438,0.49,1.43,47.43,1.43,1.57,Normal
2026-06-29,1,2862,253439,3.99,5.66,28.09,5.56,7.75,Foil
2026-06-29,1,2862,253439,3.0,4.8,15.0,4.7,6.16,Normal
2026-06-29,1,2862,253440,0.05,0.26,20.0,0.21,0.08,Normal
2026-06-29,1,2862,253440,0.09,0.38,20.0,0.26,0.13,Foil
2026-06-29,1,2862,253441,0.05,0.4,18.73,0.27,0.19,Normal
2026-06-29,1,2862,253441,0.15,0.49,19.99,0.31,0.25,Foil
2026-06-29,1,2862,253442,0.01,0.2,999.0,0.13,0.01,Normal
2026-06-29,1,2862,253442,0.05,0.25,1.79,0.15,,Foil
2026-06-29,1,2862,253443,0.04,0.26,3.0,0.09,,Foil
2026-06-29,1,2862,253443,0.01,0.2,999.0,0.11,0.01,Normal
2026-06-29,1,2862,253444,0.08,0.3,20.0,0.23,0.09,Foil
2026-06-29,1,2862,253444,0.01,0.2,20.0,0.15,0.01,Normal
2026-06-29,1,2862,253445,0.05,0.32,10.32,0.32,,Foil
2026-06-29,1,2862,253445,0.02,0.27,20.0,0.3,0.11,Normal
2026-06-29,1,2862,253446,0.08,0.4,4.99,0.13,,Foil
2026-06-29,1,2862,253446,0.03,0.3,20.0,0.22,0.1,Normal
2026-06-29,1,2862,253447,0.1,0.39,18.73,0.25,0.19,Normal
2026-06-29,1,2862,253447,0.2,0.5,5.48,0.24,0.24,Foil
2026-06-29,1,2862,253448,0.01,0.25,20.0,0.21,0.04,Normal
2026-06-29,1,2862,253448,0.04,0.32,4.32,0.32,,Foil
2026-06-29,1,2862,253458,1.48,3.76,96.95,4.15,3.99,Normal
2026-06-29,1,2862,253458,1.25,2.67,19.99,2.67,,Foil
2026-06-29,1,2862,253459,0.12,0.49,4.03,0.36,0.32,Foil
2026-06-29,1,2862,253459,0.05,0.35,25.26,0.31,0.1,Normal
2026-06-29,1,2862,253460,0.18,0.45,3.38,0.32,,Foil
2026-06-29,1,2862,253460,0.09,0.35,22.48,0.26,,Normal
2026-06-29,1,2862,253461,0.04,0.29,20.0,0.3,0.09,Normal
2026-06-29,1,2862,253461,0.05,0.27,1.64,0.27,,Foil
2026-06-29,1,2862,253462,0.09,0.33,20.0,0.3,0.17,Normal
2026-06-29,1,2862,253462,0.2,0.41,2.38,0.39,0.36,Foil
2026-06-29,1,2862,253463,0.08,0.38,25.35,0.36,0.15,Normal
2026-06-29,1,2862,253463,0.1,0.44,4.09,0.34,,Foil
2026-06-29,1,2862,253464,0.07,0.29,10.19,0.19,,Foil
2026-06-29,1,2862,253464,0.02,0.28,20.0,0.3,0.07,Normal
2026-06-29,1,2862,253465,0.25,0.55,4.99,0.53,0.47,Foil
2026-06-29,1,2862,253465,0.15,0.49,18.73,0.39,0.49,Normal
2026-06-29,1,2862,253466,0.18,0.44,1.99,0.44,,Foil
2026-06-29,1,2862,253466,0.05,0.25,20.0,0.24,,Normal
2026-06-29,1,2862,253467,0.01,0.25,3.0,0.19,0.1,Foil
2026-06-29,1,2862,253467,0.01,0.2,20.0,0.11,0.01,Normal
2026-06-29,1,2862,253468,0.01,0.2,20.0,0.08,0.01,Normal
2026-06-29,1,2862,253468,0.04,0.25,5.89,0.24,0.05,Foil
2026-06-29,1,2862,253469,0.32,0.86,20.0,0.86,0.57,Normal
2026-06-29,1,2862,253469,0.3,0.9,3.0,0.9,0.74,Foil
2026-06-29,1,2862,253470,0.99,2.05,19.95,2.02,1.02,Normal
2026-06-29,1,2862,253470,1.63,2.25,28.74,2.25,3.35,Foil
2026-06-29,1,2862,253471,1.74,3.04,18.73,2.74,2.74,Normal
2026-06-29,1,2862,253471,1.9,3.42,14.99,3.23,5.8,Foil
2026-06-29,1,2862,253472,0.01,0.23,20.0,0.23,0.08,Normal
2026-06-29,1,2862,253472,0.09,0.34,3.13,0.27,0.1,Foil
2026-06-29,1,2862,253480,0.01,0.2,20.0,0.12,0.02,Normal
2026-06-29,1,2862,253480,0.04,0.25,1.79,0.19,,Foil
2026-06-29,1,2862,253481,0.05,0.25,1.79,0.13,,Foil
2026-06-29,1,2862,253481,0.01,0.2,999.0,0.11,0.04,Normal
2026-06-29,1,2862,253482,0.01,0.25,5.89,0.21,0.05,Foil
2026-06-29,1,2862,253482,0.01,0.24,19.95,0.22,0.03,Normal
2026-06-29,1,2862,253483,0.03,0.29,10.0,0.24,,Foil
2026-06-29,1,2862,253483,0.01,0.2,19.95,0.16,0.04,Normal
2026-06-29,1,2862,253484,0.5,1.4,19.95,1.65,0.64,Normal
2026-06-29,1,2862,253484,0.58,1.65,8.69,1.65,2.99,Foil
2026-06-29,1,2862,253485,0.91,2.08,29.85,2.15,3.59,Foil
2026-06-29,1,2862,253485,0.77,1.83,18.68,1.83,1.83,Normal
2026-06-29,1,2862,253486,0.49,0.75,10.81,0.65,,Foil
2026-06-29,1,2862,253486,0.15,0.74,20.0,0.73,0.73,Normal
2026-06-29,1,2862,253487,0.28,0.6,2.08,0.56,0.68,Foil
2026-06-29,1,2862,253487,0.24,0.49,20.0,0.43,0.31,Normal
2026-06-29,1,2862,253488,0.05,0.35,9.62,0.18,0.08,Foil
2026-06-29,1,2862,253488,0.01,0.3,20.0,0.2,0.1,Normal
2026-06-29,1,2862,253489,0.1,0.49,19.94,0.22,0.24,Foil
2026-06-29,1,2862,253489,0.05,0.4,24.93,0.23,0.15,Normal
2026-06-29,1,2862,253490,0.01,0.25,1.79,0.12,0.1,Foil
2026-06-29,1,2862,253490,0.01,0.2,20.0,0.12,0.03,Normal
2026-06-29,1,2862,253491,0.05,0.31,20.0,0.28,0.2,Normal
2026-06-29,1,2862,253491,0.14,0.31,10.3,0.3,,Foil
2026-06-29,1,2862,253492,0.1,0.32,4.29,0.29,,Foil
2026-06-29,1,2862,253492,0.01,0.21,4.68,0.18,,Normal
2026-06-29,1,2862,253493,0.01,0.22,20.0,0.19,0.07,Normal
2026-06-29,1,2862,253493,0.03,0.3,1.79,0.19,,Foil
2026-06-29,1,2862,253494,0.05,0.3,4.95,0.32,0.1,Foil
2026-06-29,1,2862,253494,0.01,0.24,9.0,0.23,0.04,Normal
2026-06-29,1,2862,253495,0.01,0.27,20.0,0.28,0.11,Normal
2026-06-29,1,2862,253495,0.09,0.3,1.79,0.2,0.14,Foil
2026-06-29,1,2862,253496,0.04,0.31,20.0,0.25,0.08,Foil
2026-06-29,1,2862,253496,0.01,0.29,3.0,0.25,0.15,Normal
2026-06-29,1,2862,253497,0.01,0.2,999.0,0.09,0.02,Normal
2026-06-29,1,2862,253497,0.03,0.25,1.85,0.18,0.1,Foil
2026-06-29,1,2862,253498,0.08,0.3,20.0,0.28,0.26,Normal
2026-06-29,1,2862,253498,0.1,0.37,4.69,0.32,,Foil
2026-06-29,1,2862,253499,0.01,0.24,20.0,0.22,0.13,Normal
2026-06-29,1,2862,253499,0.05,0.29,2.08,0.22,0.14,Foil
2026-06-29,1,2862,253510,0.22,0.5,2.99,0.44,,Foil
2026-06-29,1,2862,253510,0.1,0.49,19.95,0.37,0.37,Normal
2026-06-29,1,2862,253511,0.12,0.49,18.68,0.44,0.37,Normal
2026-06-29,1,2862,253511,0.25,0.6,10.47,0.47,0.47,Foil
2026-06-29,1,2862,253513,0.33,0.99,24.98,0.97,0.56,Normal
2026-06-29,1,2862,253513,0.59,0.99,13.99,0.72,0.72,Foil
2026-06-29,1,2862,253514,0.85,1.41,43.73,1.3,1.49,Normal
2026-06-29,1,2862,253514,1.05,1.5,15.25,1.33,2.75,Foil
2026-06-29,1,2862,253515,0.01,0.2,999.0,0.2,0.04,Normal
2026-06-29,1,2862,253515,0.01,0.25,10.12,0.12,,Foil
2026-06-29,1,2862,253516,0.01,0.2,999.0,0.12,,Normal
2026-06-29,1,2862,253516,0.05,0.28,10.15,0.15,,Foil
2026-06-29,1,2862,253517,0.01,0.21,999.0,0.19,0.03,Normal
2026-06-29,1,2862,253517,0.02,0.25,4.99,0.14,,Foil
2026-06-29,1,2862,253518,0.01,0.2,7.86,0.16,0.01,Normal
2026-06-29,1,2862,253518,0.02,0.25,1.93,0.15,,Foil
2026-06-29,1,2862,253519,0.15,0.45,5.89,0.38,0.37,Foil
2026-06-29,1,2862,253519,0.05,0.41,10.37,0.37,0.36,Normal
2026-06-29,1,2862,253521,0.15,0.46,4.67,0.32,,Foil
2026-06-29,1,2862,253521,0.05,0.4,10.0,0.21,0.25,Normal
2026-06-29,1,2862,253522,2.96,4.5,24.99,4.6,15.29,Foil
2026-06-29,1,2862,253522,2.56,4.64,19.36,4.63,4.63,Normal
2026-06-29,1,2862,253523,0.24,0.61,10.0,0.61,0.75,Normal
2026-06-29,1,2862,253523,0.32,0.55,4.99,0.39,,Foil
2026-06-29,1,2862,253524,0.42,0.7,14.99,0.64,1.95,Foil
2026-06-29,1,2862,253524,0.25,0.57,25.0,0.44,0.44,Normal
2026-06-29,1,2862,253525,0.14,0.4,10.23,0.32,0.14,Normal
2026-06-29,1,2862,253525,0.15,0.49,4.04,0.34,0.25,Foil
2026-06-29,1,2862,253526,0.67,1.41,5.88,1.41,2.36,Foil
2026-06-29,1,2862,253526,0.64,1.49,18.75,1.52,,Normal
2026-06-29,1,2862,253527,0.25,0.66,6.55,0.44,0.44,Foil
2026-06-29,1,2862,253527,0.16,0.48,24.98,0.36,0.35,Normal
2026-06-29,1,2862,253528,0.23,0.57,4.99,0.4,0.23,Foil
2026-06-29,1,2862,253528,0.19,0.74,31.23,0.47,0.47,Normal
2026-06-29,1,2862,253529,0.04,0.29,1.79,0.25,,Foil
2026-06-29,1,2862,253529,0.01,0.27,20.0,0.28,0.07,Normal
2026-06-29,1,2862,253530,0.1,0.31,10.31,0.31,0.13,Foil
2026-06-29,1,2862,253530,0.03,0.24,20.0,0.2,0.1,Normal
2026-06-29,1,2862,253531,0.01,0.21,999.0,0.18,0.07,Normal
2026-06-29,1,2862,253531,0.02,0.25,2.99,0.11,,Foil
2026-06-29,1,2862,253532,0.01,0.2,20.0,0.06,0.04,Normal
2026-06-29,1,2862,253532,0.01,0.25,4.12,0.12,0.03,Foil
2026-06-29,1,2862,253533,0.01,0.26,20.0,0.27,0.08,Normal
2026-06-29,1,2862,253533,0.04,0.26,4.99,0.13,,Foil
2026-06-29,1,2862,253534,0.25,0.49,20.0,0.42,0.4,Normal
2026-06-29,1,2862,253534,0.43,0.87,20.0,0.88,1.71,Foil
2026-06-29,1,2862,253535,0.1,0.4,19.95,0.34,0.26,Normal
2026-06-29,1,2862,253535,0.24,0.47,4.07,0.4,,Foil
2026-06-29,1,2862,253536,0.1,0.3,19.99,0.3,0.13,Foil
2026-06-29,1,2862,253536,0.05,0.3,20.0,0.3,0.1,Normal
2026-06-29,1,2862,253537,0.04,0.25,4.99,0.22,0.04,Foil
2026-06-29,1,2862,253537,0.01,0.23,999.0,0.21,0.04,Normal
2026-06-29,1,2862,253538,0.01,0.25,2.24,0.16,,Foil
2026-06-29,1,2862,253538,0.01,0.2,999.0,0.1,0.02,Normal
2026-06-29,1,2862,253539,0.15,0.43,1.85,0.45,,Foil
2026-06-29,1,2862,253539,0.07,0.3,19.95,0.17,0.18,Normal
2026-06-29,1,2862,253540,0.01,0.25,20.0,0.21,0.05,Normal
2026-06-29,1,2862,253540,0.07,0.27,3.09,0.27,0.12,Foil
2026-06-29,1,2862,253541,0.01,0.29,19.95,0.29,0.15,Normal
2026-06-29,1,2862,253541,0.09,0.31,1.79,0.26,,Foil
2026-06-29,1,2862,253542,0.33,1.47,20.0,1.47,1.71,Normal
2026-06-29,1,2862,253542,0.96,2.0,9.95,1.95,1.78,Foil
2026-06-29,1,2862,253543,0.09,0.35,10.34,0.34,0.25,Foil
2026-06-29,1,2862,253543,0.03,0.27,20.0,0.28,0.15,Normal
2026-06-29,1,2862,253544,0.05,0.28,1.79,0.28,0.1,Foil
2026-06-29,1,2862,253544,0.03,0.25,20.0,0.25,0.15,Normal
2026-06-29,1,2862,253545,0.15,0.37,4.99,0.34,,Foil
2026-06-29,1,2862,253545,0.05,0.31,20.0,0.31,,Normal
2026-06-29,1,2862,253546,0.07,0.32,1.79,0.29,0.13,Foil
2026-06-29,1,2862,253546,0.01,0.24,999.0,0.15,,Normal
2026-06-29,1,2862,253547,0.03,0.27,19.95,0.3,0.1,Normal
2026-06-29,1,2862,253547,0.05,0.25,7.93,0.15,,Foil
2026-06-29,1,2862,253548,0.01,0.21,20.0,0.08,0.02,Normal
2026-06-29,1,2862,253548,0.05,0.25,3.0,0.11,,Foil
2026-06-29,1,2862,253549,0.03,0.25,6.23,0.22,,Normal
2026-06-29,1,2862,253549,0.07,0.31,20.0,0.28,0.1,Foil
2026-06-29,1,2862,253550,0.25,0.5,12.48,0.44,0.36,Normal
2026-06-29,1,2862,253550,0.24,0.52,3.78,0.47,0.5,Foil
2026-06-29,1,2862,253553,0.01,0.25,3.01,0.04,,Foil
2026-06-29,1,2862,253553,0.01,0.19,20.0,0.1,0.01,Normal
2026-06-29,1,2862,253554,0.01,0.25,5.0,0.2,0.02,Foil
2026-06-29,1,2862,253554,0.01,0.2,999.0,0.07,0.01,Normal
2026-06-29,1,2862,253555,4.31,7.74,22.23,8.72,10.89,Foil
2026-06-29,1,2862,253555,2.37,3.37,49.99,3.16,,Normal
2026-06-29,1,2862,253556,0.01,0.25,999.0,0.24,0.04,Normal
2026-06-29,1,2862,253556,0.01,0.25,1.54,0.21,0.09,Foil
2026-06-29,1,2862,253558,0.04,0.25,4.99,0.17,,Foil
2026-06-29,1,2862,253558,0.01,0.22,999.0,0.22,0.03,Normal
2026-06-29,1,2862,253559,0.01,0.21,999.0,0.2,0.02,Normal
2026-06-29,1,2862,253559,0.06,0.25,10.18,0.18,,Foil
2026-06-29,1,2862,253560,0.01,0.25,2.08,0.04,,Foil
2026-06-29,1,2862,253560,0.01,0.2,999.0,0.07,0.01,Normal
2026-06-29,1,2862,253561,0.01,0.21,20.0,0.16,0.05,Normal
2026-06-29,1,2862,253561,0.04,0.27,4.99,0.27,,Foil
2026-06-29,1,2862,253564,0.02,0.25,1.79,0.21,,Foil
2026-06-29,1,2862,253564,0.01,0.25,999.0,0.26,0.03,Normal
2026-06-29,1,2862,253565,0.01,0.25,1.79,0.14,,Foil
2026-06-29,1,2862,253565,0.01,0.25,999.0,0.27,0.02,Normal
2026-06-29,1,2862,253566,0.01,0.18,999.0,0.06,0.01,Normal
2026-06-29,1,2862,253566,0.01,0.25,2.02,0.04,0.01,Foil
2026-06-29,1,2862,253567,0.1,0.35,20.0,0.36,0.25,Foil
2026-06-29,1,2862,253567,0.04,0.25,20.0,0.23,0.06,Normal
2026-06-29,1,2862,253568,0.4,1.57,19.95,1.54,0.51,Normal
2026-06-29,1,2862,253568,0.69,1.29,12.99,1.34,,Foil
2026-06-29,1,2862,253569,0.5,1.1,6.35,1.65,1.69,Foil
2026-06-29,1,2862,253569,0.24,0.7,9.95,0.67,0.78,Normal
2026-06-29,1,2862,253574,2.49,4.47,20.0,3.81,4.27,Normal
2026-06-29,1,2862,253574,3.0,5.13,29.48,4.9,6.12,Foil
2026-06-29,1,2862,253575,1.71,3.51,29.99,3.36,4.08,Normal
2026-06-29,1,2862,253575,2.0,4.49,29.99,4.49,4.63,Foil
2026-06-29,1,2862,253584,0.05,0.35,9.99,0.16,,Foil
2026-06-29,1,2862,253584,0.01,0.26,25.22,0.22,0.06,Normal
2026-06-29,1,2862,253585,0.14,0.35,1.99,0.33,,Foil
2026-06-29,1,2862,253585,0.04,0.3,20.0,0.3,0.24,Normal
2026-06-29,1,2862,253586,2.99,4.7,29.99,4.8,4.41,Normal
2026-06-29,1,2862,253586,2.5,4.17,49.99,4.0,,Foil
2026-06-29,1,2862,253587,0.06,0.29,20.0,0.23,,Normal
2026-06-29,1,2862,253587,0.1,0.43,20.0,0.41,,Foil
2026-06-29,1,2862,253589,0.01,0.2,999.0,0.15,0.07,Normal
2026-06-29,1,2862,253589,0.04,0.25,2.0,0.18,0.07,Foil
2026-06-29,1,2862,253591,0.1,0.32,4.99,0.32,,Foil
2026-06-29,1,2862,253591,0.05,0.3,20.0,0.3,0.24,Normal
2026-06-29,1,2862,253594,0.01,0.2,20.0,0.05,,Normal
2026-06-29,1,2862,253594,0.01,0.25,2.02,0.15,0.1,Foil
2026-06-29,1,2862,253595,0.01,0.2,999.0,0.09,,Normal
2026-06-29,1,2862,253595,0.02,0.25,2.99,0.06,0.06,Foil
2026-06-29,1,2862,253597,0.04,0.32,20.0,0.33,0.1,Normal
2026-06-29,1,2862,253597,0.16,0.4,20.0,0.39,0.38,Foil
2026-06-29,1,2862,253598,0.04,0.28,3.1,0.23,,Foil
2026-06-29,1,2862,253598,0.01,0.23,20.0,0.23,,Normal
2026-06-29,1,2862,253600,0.49,0.88,10.99,0.83,,Foil
2026-06-29,1,2862,253600,0.23,0.59,31.25,0.45,0.48,Normal
2026-06-29,1,2862,253612,0.7,1.01,37.5,0.92,0.95,Normal
2026-06-29,1,2862,253612,0.99,1.5,16.96,1.14,1.12,Foil
2026-06-29,1,2862,253616,5.48,7.3,59.99,7.7,11.97,Foil
2026-06-29,1,2862,253616,3.04,6.3,49.99,6.92,8.58,Normal
2026-06-29,1,2862,253667,0.2,0.55,20.0,0.38,0.37,Foil
2026-06-29,1,2862,253667,0.14,0.46,17.48,0.37,0.16,Normal
2026-06-29,1,2862,253668,4.99,8.41,49.99,9.18,11.5,Foil
2026-06-29,1,2862,253668,3.97,6.25,20.0,6.03,7.4,Normal
2026-06-29,1,2862,253669,6.64,10.76,96.95,6.99,10.0,Foil
2026-06-29,1,2862,253669,4.6,7.01,18.99,7.01,5.21,Normal
2026-06-29,1,2862,253670,0.01,0.22,999.0,0.21,0.02,Normal
2026-06-29,1,2862,253670,0.05,0.25,25.15,0.15,,Foil
2026-06-29,1,2862,253671,0.01,0.19,999.0,0.12,0.02,Normal
2026-06-29,1,2862,253671,0.01,0.25,1.52,0.09,0.02,Foil
2026-06-29,1,2862,253672,0.01,0.19,20.0,0.14,0.01,Normal
2026-06-29,1,2862,253672,0.01,0.25,3.0,0.21,0.05,Foil
2026-06-29,1,2862,253673,0.05,0.31,25.28,0.28,0.1,Normal
2026-06-29,1,2862,253673,0.1,0.45,9.62,0.33,0.33,Foil
2026-06-29,1,2862,253674,0.13,0.49,5.89,0.35,0.35,Foil
2026-06-29,1,2862,253674,0.07,0.35,16.23,0.26,0.1,Normal
2026-06-29,1,2862,253675,0.6,2.06,96.94,2.06,4.4,Foil
2026-06-29,1,2862,253675,0.35,1.48,19.95,1.47,1.22,Normal
2026-06-29,1,2862,253676,0.99,2.03,21.65,2.03,12.38,Foil
2026-06-29,1,2862,253676,0.8,1.72,12.48,1.72,1.68,Normal
2026-06-29,1,2862,253677,0.9,3.09,96.95,3.12,4.03,Normal
2026-06-29,1,2862,253677,1.58,4.45,96.95,4.45,5.41,Foil
2026-06-29,1,2862,253678,0.01,0.22,20.0,0.18,0.07,Normal
2026-06-29,1,2862,253678,0.06,0.3,1.79,0.22,0.1,Foil
2026-06-29,1,2862,253679,0.06,0.4,25.35,0.34,,Normal
2026-06-29,1,2862,253679,0.21,0.49,6.99,0.39,,Foil
2026-06-29,1,2862,253680,0.19,0.49,20.0,0.39,0.36,Normal
2026-06-29,1,2862,253680,0.1,0.56,19.99,0.39,0.4,Foil
2026-06-29,1,2862,253681,0.06,0.35,9.62,0.2,0.1,Foil
2026-06-29,1,2862,253681,0.01,0.25,25.17,0.17,0.1,Normal
2026-06-29,1,2862,253682,1.32,2.5,19.9,2.62,5.22,Foil
2026-06-29,1,2862,253682,0.5,1.99,27.35,2.35,2.33,Normal
2026-06-29,1,2862,253705,0.01,0.27,20.0,0.28,0.08,Normal
2026-06-29,1,2862,253705,0.09,0.33,5.89,0.32,0.09,Foil
2026-06-29,1,2862,253706,0.01,0.25,20.0,0.25,0.07,Normal
2026-06-29,1,2862,253706,0.08,0.25,10.23,0.24,,Foil
2026-06-29,1,2862,253707,0.01,0.25,4.99,0.19,,Foil
2026-06-29,1,2862,253707,0.01,0.2,999.0,0.1,,Normal
2026-06-29,1,2862,253708,0.01,0.2,999.0,0.13,0.03,Normal
2026-06-29,1,2862,253708,0.01,0.25,1.79,0.23,,Foil
2026-06-29,1,2862,253709,0.01,0.28,3.0,0.2,0.15,Foil
2026-06-29,1,2862,253709,0.01,0.2,999.0,0.14,0.04,Normal
2026-06-29,1,2862,253710,0.01,0.2,999.0,0.09,0.02,Normal
2026-06-29,1,2862,253710,0.01,0.25,4.99,0.19,,Foil
2026-06-29,1,2862,253711,0.03,0.28,20.0,0.28,0.1,Foil
2026-06-29,1,2862,253711,0.01,0.21,20.0,0.18,0.04,Normal
